0,1.046386,1.84237128,2.91537178
0.0002,2.50240361,1.84207825,2.91513131
0.0004,3.41756009,1.84178523,2.91441013
0.0006,4.15132705,1.83213461,2.91320896
0.0008,4.2132842,1.82248399,2.91152898
0.001,3.67475739,1.82013566,2.90937186
0.0012,3.02404209,1.81778732,2.90673972
0.0014,2.69709084,1.81723046,2.90363516
0.0016,2.73747645,1.8166736,2.90006121
0.0018,2.85880628,1.81452539,2.89602138
0.002,2.77172582,1.81237717,2.89151959
0.0022,2.44889123,1.80766446,2.88656021
0.0024,2.11794543,1.80295174,2.88114802
0.0026,2.04763282,1.78762995,2.87528821
0.0028,2.34785633,1.77230816,2.86898638
0.003,2.91303932,1.76093016,2.86224849
0.0032,3.48216046,1.74955217,2.85508089
0.0034,3.75848312,1.74768901,2.84749027
0.0036,3.55905077,1.74582585,2.83948366
0.0038,2.95663151,1.73733161,2.83106842
0.004,2.30906302,1.74582585,2.82225222
0.0042,2.07064115,1.73733161,2.81304302
0.0044,2.4619554,1.72883736,2.80344904
0.0046,3.25777608,1.72802821,2.79347878
0.0048,3.9192759,1.72721907,2.78314095
0.005,4.04250353,1.72143986,2.7724445
0.0052,3.71446195,1.71566066,2.76139859
0.0054,3.40475777,1.70708086,2.75001253
0.0056,3.46750678,1.69850105,2.73829583
0.0058,3.74277949,1.69797618,2.72625813
0.006,3.68080089,1.69745131,2.71390922
0.0062,2.92671977,1.6937165,2.70125897
0.0064,1.8166736,1.68998169,2.68831737
0.0066,1.25858588,1.68727768,2.67509449
0.0068,2.04037383,1.68457367,2.66160043
0.007,4.20989374,1.68316918,2.64784537
0.0072,6.95262042,1.68176469,2.6338395
0.0074,9.14658853,1.68024582,2.61959301
0.0076,10.0863159,1.67872695,2.60511612
0.0078,9.82192156,1.67754919,2.59041899
0.008,8.96358534,1.67637143,2.57551178
0.0082,8.21332801,1.66660791,2.5604046
0.0084,7.99474576,1.65684439,2.54510747
0.0086,8.35285654,1.65580807,2.52963036
0.0088,9.05751768,1.65477176,2.51398317
0.009,9.77636826,1.65061627,2.49817568
0.0092,10.2427816,1.64646079,2.48221757
0.0094,10.3793313,1.64175547,2.4661184
0.0096,10.3178121,1.63705015,2.4498876
0.0098,10.270151,1.63532469,2.43353449
0.01,10.3083946,1.63359923,2.41706821
0.0102,10.2266828,1.63088548,2.40049777
0.0104,9.64141815,1.62817172,2.38383201
0.0106,8.3033552,1.62815084,2.36707962
0.0108,6.38769169,1.62812996,2.35024911
0.011,4.49750798,1.61952117,2.33334881
0.0112,3.32122653,1.61091238,2.31638687
0.0114,3.17431466,1.60622559,2.29937125
0.0116,3.79313237,1.60153879,2.28230974
0.0118,4.53442671,1.59223168,2.26520991
0.012,4.82781719,1.58292457,2.24807917
0.0122,4.54583216,1.58155058,2.23092469
0.0124,3.99540447,1.5801766,2.21375348
0.0126,3.57181589,1.57763034,2.19657233
0.0128,3.40506248,1.57508408,2.17938784
0.013,3.31027512,1.57390633,2.16220639
0.0132,3.05090593,1.57272858,2.14503418
0.0134,2.62558357,1.56060967,2.1278772
0.0136,2.27871188,1.54849077,2.11074124
0.0138,2.22971655,1.54050023,2.0936319
0.014,2.41803706,1.53250969,2.07655456
0.0142,2.53857932,1.51773104,2.05951442
0.0144,2.34264449,1.50295239,2.0425165
0.0146,1.89905118,1.49972833,2.02556559
0.0148,1.53250969,1.49650428,2.00866633
0.015,1.49650428,1.49515957,1.99182314
0.0152,1.72721907,1.49381487,1.97504028
0.0154,1.91903787,1.48145725,1.95832182
0.0156,1.84178523,1.46909964,1.94167165
0.0158,1.57272858,1.4676664,1.92509347
0.016,1.39240302,1.46623317,1.90859084
0.0162,1.46623317,1.46458135,1.89216713
0.0164,1.65477176,1.46292952,1.87582555
0.0166,1.64646079,1.44964694,1.85956915
0.0168,1.28901069,1.43636436,1.84340081
0.017,0.771023256,1.43306087,1.82732328
0.0172,0.453972076,1.42975738,1.81133914
0.0174,0.50511017,1.42843413,1.79545082
0.0176,0.77102934,1.42711089,1.77966064
0.0178,0.921459081,1.42218018,1.76397073
0.018,0.770226697,1.41724946,1.74838314
0.0182,0.473073723,1.41699022,1.73289975
0.0184,0.369645998,1.41673097,1.71752233
0.0186,0.653911429,1.41063135,1.70225252
0.0188,1.20074589,1.40453173,1.68709184
0.019,1.67872695,1.39846738,1.67204171
0.0192,1.86862672,1.39240302,1.65710341
0.0194,1.84240443,1.38706799,1.64227813
0.0196,1.84382018,1.38173297,1.62756697
0.0198,2.0123791,1.37575325,1.6129709
0.02,2.24178626,1.36977353,1.5984908
0.0202,2.31059412,1.3686798,1.58412746
0.0204,2.14715873,1.36758607,1.5698816
0.0206,1.94653494,1.36576714,1.55575381
0.0208,2.0038844,1.3639482,1.54174464
0.021,2.42854491,1.35219866,1.52785452
0.0212,3.01902384,1.34044912,1.51408384
0.0214,3.42579768,1.3343545,1.50043289
0.0216,3.45147777,1.32825989,1.4869019
0.0218,3.19295901,1.32386771,1.47349102
0.022,2.90331629,1.31947553,1.46020036
0.0222,2.73669443,1.31580122,1.44702994
0.0224,2.63885588,1.31212691,1.43397973
0.0226,2.46927999,1.3082971,1.42104965
0.0228,2.19575294,1.3044673,1.40823956
0.023,1.94267818,1.296739,1.39554927
0.0232,1.85012454,1.28901069,1.38297853
0.0234,1.91457057,1.27516041,1.37052707
0.0236,1.99093988,1.26131013,1.35819453
0.0238,1.9482022,1.259948,1.34598056
0.024,1.80295174,1.25858588,1.33388474
0.0242,1.68457367,1.25434574,1.3219066
0.0244,1.68176469,1.2501056,1.31004567
0.0246,1.74955217,1.23365405,1.29830142
0.0248,1.77230816,1.21720249,1.28667328
0.025,1.69745131,1.21279794,1.27516069
0.0252,1.5801766,1.20839338,1.263763
0.0254,1.49381487,1.20456963,1.2524796
0.0256,1.42711089,1.20074589,1.2413098
0.0258,1.3044673,1.19286598,1.23025292
0.026,1.11374801,1.18498607,1.21930824
0.0262,0.981980416,1.18463575,1.20847502
0.0264,1.08284562,1.18428542,1.19775252
0.0266,1.46292952,1.18050294,1.18713996
0.0268,1.95609374,1.17672045,1.17663654
0.027,2.28615999,1.16361083,1.16624147
0.0272,2.28232515,1.15050121,1.15595393
0.0274,1.99698165,1.14773668,1.14577308
0.0276,1.63359923,1.14497215,1.13569808
0.0278,1.38173297,1.13746353,1.12572808
0.028,1.31947553,1.12995492,1.1158622
0.0282,1.43636436,1.12252859,1.10609958
0.0284,1.68998169,1.11510225,1.09643933
0.0286,2.01100086,1.11455182,1.08688057
0.0288,2.28204365,1.11400138,1.07742239
0.029,2.36943046,1.1138747,1.0680639
0.0292,2.21725014,1.11374801,1.05880419
0.0294,1.90937291,1.1121593,1.04964235
0.0296,1.61091238,1.11057059,1.04057747
0.0298,1.42975738,1.1012327,1.03160863
0.03,1.34044912,1.09189481,1.02273491
0.0302,1.2501056,1.08737021,1.0139554
0.0304,1.12995492,1.08284562,1.00526917
0.0306,1.06218167,1.08016823,0.996675312
0.0308,1.14497215,1.07749084,0.988172894
0.031,1.3639482,1.07725596,0.979761001
0.0312,1.57508408,1.07702108,0.971438717
0.0314,1.62817172,1.07670591,0.963205123
0.0316,1.50295239,1.07639074,0.955059308
0.0318,1.31212691,1.07312111,0.947000359
0.032,1.17672045,1.06985147,0.939027367
0.0322,1.11510225,1.06666292,0.931139428
0.0324,1.05557485,1.06347437,0.92333564
0.0326,0.940717577,1.06282802,0.915615104
0.0328,0.801619851,1.06218167,0.907976928
0.033,0.721387839,1.05887826,0.900420223
0.0332,0.738760066,1.05557485,0.892944103
0.0334,0.806271601,1.0520442,0.885547691
0.0336,0.836524375,1.04851354,0.878230111
0.0338,0.782106438,1.04744977,0.870990496
0.034,0.67036378,1.046386,0.863827982
0.0342,0.565783289,1.04635899,0.856741712
0.0344,0.509793294,1.04633199,0.849730836
0.0346,0.497842455,1.04601352,0.842794508
0.0348,0.502173508,1.04569506,0.835931889
0.035,0.50411448,1.04197002,0.829142148
0.0352,0.504767113,1.03824499,0.82242446
0.0354,0.517115545,1.03595138,0.815778004
0.0356,0.559387082,1.03365778,0.80920197
0.0358,0.655130804,1.03302588,0.802695552
0.036,0.826941038,1.03239399,0.796257952
0.0362,1.07702108,1.03171734,0.789888379
0.0364,1.36977353,1.03104069,0.783586049
0.0366,1.63705015,1.02939698,0.777350186
0.0368,1.81237717,1.02775327,0.771180019
