0,17848.2497,113599.935,201538.414,238400.581,318305.007,425199.718
0.00113571834,37527.2927,113595.405,201530.379,238391.076,318292.316,425182.765
0.00227143668,42433.9259,113581.82,201506.277,238362.566,318254.25,425131.915
0.00340715503,49057.025,113559.185,201466.119,238315.064,318190.826,425047.192
0.00454287337,56097.4043,113527.511,201409.926,238248.592,318102.076,424928.638
0.00567859171,62948.0391,113486.813,201337.724,238163.185,317988.042,424776.308
0.00681431005,69629.2817,113437.112,201249.549,238058.881,317848.779,424590.278
0.00795002839,75987.8501,113378.43,201145.441,237935.732,317684.355,424370.635
0.00908574673,80855.3289,113310.797,201025.453,237793.797,317494.847,424117.487
0.0102214651,82219.069,113234.244,200889.64,237633.144,317280.348,423830.954
0.0113571834,78837.1799,113148.809,200738.069,237453.849,317040.96,423511.173
0.0124929018,72453.7744,113054.532,200570.811,237255.999,316776.797,423158.297
0.0136286201,68964.7527,112951.457,200387.946,237039.688,316487.985,422772.495
0.0147643384,77479.0724,112839.635,200189.562,236805.018,316174.661,422353.949
0.0159000568,107353.618,112719.118,199975.751,236552.101,315836.974,421902.858
0.0170357751,162673.276,112589.963,199746.616,236281.057,315475.084,421419.436
0.0181714935,236850.071,112452.231,199502.264,235992.012,315089.16,420903.91
0.0193072118,312217.28,112305.986,199242.81,235685.103,314679.384,420356.521
0.0204429302,366192.49,112151.296,198968.375,235360.472,314245.948,419777.526
0.0215786485,382691.178,111988.235,198679.087,235018.272,313789.053,419167.195
0.0227143668,362697.137,111816.877,198375.08,234658.66,313308.911,418525.809
0.0238500852,325583.289,111637.301,198056.493,234281.803,312805.743,417853.665
0.0249858035,297651.533,111449.591,197723.474,233887.874,312279.781,417151.072
0.0261215219,294596.621,111253.831,197376.175,233477.052,311731.265,416418.35
0.0272572402,311292.706,111050.11,197014.753,233049.525,311160.443,415655.833
0.0283929585,327786.509,110838.521,196639.372,232605.485,310567.575,414863.864
0.0295286769,327638.916,110619.159,196250.2,232145.132,309952.926,414042.801
0.0306643952,313047.516,110392.121,195847.411,231668.671,309316.771,413193.01
0.0318001136,302373.086,110157.509,195431.184,231176.315,308659.392,412314.867
0.0329358319,311419.923,109915.426,195001.703,230668.28,307981.08,411408.76
0.0340715503,335331.934,109665.978,194559.156,230144.789,307282.131,410475.087
0.0352072686,348196.906,109409.274,194103.735,229606.07,306562.85,409514.253
0.0363429869,322582.263,109145.424,193635.636,229052.354,305823.546,408526.673
0.0374787053,253114.296,108874.541,193155.062,228483.881,305064.538,407512.772
0.0386144236,163443.088,108596.742,192662.216,227900.891,304286.148,406472.979
0.039750142,90184.6763,108312.142,192157.305,227303.631,303488.705,405407.735
0.0408858603,56783.0709,108020.862,191640.543,226692.351,302672.543,404317.485
0.0420215786,58255.6251,107723.021,191112.143,226067.304,301838,403202.682
0.043157297,71348.5082,107418.744,190572.322,225428.748,300985.421,402063.785
0.0442930153,74804.3972,107108.154,190021.302,224776.944,300115.152,400901.259
0.0454287337,64578.0691,106791.377,189459.305,224112.156,299227.547,399715.575
0.046564452,53220.7237,106468.539,188886.556,223434.649,298322.961,398507.206
0.0477001704,54925.9784,106139.769,188303.283,222744.693,297401.754,397276.634
0.0488358887,72570.5523,105805.196,187709.715,222042.559,296464.286,396024.341
0.049971607,96311.7141,105464.95,187106.082,221328.519,295510.923,394750.816
0.0511073254,113079.508,105119.162,186492.619,220602.851,294542.033,393456.548
0.0522430437,117961.693,104767.965,185869.557,219865.829,293557.985,392142.032
0.0533787621,115650.729,104411.491,185237.134,219117.732,292559.149,390807.763
0.0545144804,112364.881,104049.872,184595.583,218358.84,291545.9,389454.24
0.0556501988,108244.496,103683.242,183945.143,217589.432,290518.611,388081.961
0.0567859171,98587.5964,103311.736,183286.051,216809.789,289477.656,386691.428
0.0579216354,81949.9432,102935.486,182618.544,216020.192,288423.411,385283.141
0.0590573538,65039.7357,102554.628,181942.86,215220.924,287356.252,383857.604
0.0601930721,57426.9158,102169.294,181259.238,214412.264,286276.555,382415.318
0.0613287905,61352.3774,101779.621,180567.915,213594.495,285184.696,380956.785
0.0624645088,68499.0847,101385.74,179869.128,212767.898,284081.049,379482.507
0.0636002271,68386.5269,100987.786,179163.116,211932.753,282965.99,377992.983
0.0647359455,61282.5179,100585.892,178450.114,211089.34,281839.891,376488.712
0.0658716638,60476.1094,100180.192,177730.358,210237.938,280703.125,374970.192
0.0670073822,79507.8541,99770.8166,177004.082,209378.824,279556.063,373437.918
0.0681431005,115937.455,99357.8983,176271.521,208512.274,278399.073,371892.382
0.0692788189,148635.614,98941.5681,175532.907,207638.565,277232.523,370334.076
0.0704145372,156116.525,98521.9563,174788.471,206757.968,276056.778,368763.487
0.0715502555,137557.687,98099.1922,174038.442,205870.756,274872.201,367181.099
0.0726859739,114442.797,97673.4043,173283.049,204977.199,273679.151,365587.393
0.0738216922,109974.051,97244.7202,172522.517,204077.563,272477.985,363982.847
0.0749574106,127434.381,96813.2664,171757.072,203172.115,271269.059,362367.933
0.0760931289,148730.057,96379.1683,170986.936,202261.118,270052.724,360743.122
0.0772288472,153896.711,95942.55,170212.328,201344.831,268829.327,359108.879
0.0783645656,142073.416,95503.5345,169433.468,200423.514,267599.214,357465.663
0.0795002839,130543.914,95062.2435,168650.571,199497.422,266362.724,355813.929
0.0806360023,133510.796,94618.7975,167863.85,198566.807,265120.196,354154.13
0.0817717206,145362.907,94173.3153,167073.517,197631.919,263871.963,352486.709
0.082907439,147229.278,93725.9145,166279.78,196693.005,262618.354,350812.107
0.0840431573,129687.438,93276.7112,165482.846,195750.308,261359.694,349130.758
0.0851788756,106044.525,92825.82,164682.917,194804.068,260096.305,347443.091
0.086314594,99768.8351,92373.3538,163880.193,193854.524,258828.503,345749.53
0.0874503123,118822.408,91919.4241,163074.874,192901.908,257556.6,344050.49
0.0885860307,144808.266,91464.1407,162267.152,191946.451,256280.904,342346.384
0.089721749,151227.543,91007.6118,161457.221,190988.381,255001.718,340637.615
0.0908574673,132544.993,90549.9437,160645.269,190027.919,253719.34,338924.583
0.0919931857,111978.89,90091.2412,159831.482,189065.287,252434.064,337207.679
0.093128904,118250.217,89631.6074,159016.042,188100.701,251146.178,335487.29
0.0942646224,155907.951,89171.1436,158199.13,187134.372,249855.966,333763.793
0.0954003407,198694.401,88709.9492,157380.922,186166.511,248563.708,332037.562
0.0965360591,214409.012,88248.122,156561.591,185197.321,247269.676,330308.962
0.0976717774,197977.881,87785.7578,155741.308,184227.005,245974.14,328578.353
0.0988074957,177195.259,87322.9508,154920.239,183255.759,244677.363,326846.086
0.0999432141,184742.291,86859.7933,154098.548,182283.778,243379.604,325112.507
0.101078932,225015.336,86396.3757,153276.396,181311.25,242081.116,323377.955
0.102214651,267639.539,85932.7866,152453.939,180338.363,240782.147,321642.761
0.103350369,274137.609,85469.1128,151631.332,179365.298,239482.942,319907.249
0.104486087,233294.311,85005.4392,150808.726,178392.234,238183.736,318171.739
0.105621806,171323.38,84541.8489,149986.267,177419.344,236884.765,316436.54
0.106757524,128421.332,84078.423,149164.1,176446.8,235586.254,314701.957
0.107893242,124796.458,83615.2411,148342.366,175474.767,234288.426,312968.287
0.109028961,148058.825,83152.3807,147521.202,174503.409,232991.499,311235.82
0.110164679,168389.225,82689.9174,146700.743,173532.885,231695.685,309504.839
0.111300398,164754.673,82227.9251,145881.119,172563.349,230401.191,307775.622
0.112436116,139679.863,81766.476,145062.459,171594.953,229108.219,306048.438
0.113571834,111459.554,81305.6403,144244.888,170627.844,227816.966,304323.549
0.114707553,95073.8545,80845.4865,143428.526,169662.166,226527.623,302601.213
0.115843271,90793.5075,80386.0812,142613.492,168698.059,225240.377,300881.679
0.116978989,88116.584,79927.4894,141799.901,167735.659,223955.411,299165.189
0.118114708,77477.6936,79469.7741,140987.865,166775.099,222672.901,297451.98
0.119250426,58508.0563,79012.9969,140177.493,165816.507,221393.019,295742.283
0.120386144,38868.3467,78557.2174,139368.892,164860.009,220115.933,294036.319
0.121521863,26701.5232,78102.4935,138562.163,163905.727,218841.805,292334.307
0.122657581,23907.3659,77648.8815,137757.407,162953.778,217570.792,290636.457
0.123793299,26347.9822,77196.4361,136954.721,162004.277,216303.048,288942.973
0.124929018,28240.9544,76745.2101,136154.198,161057.335,215038.721,287254.053
0.126064736,25497.2219,76295.2549,135355.929,160113.06,213777.954,285569.89
0.127200454,18100.2603,75846.6201,134560.003,159171.556,212520.888,283890.669
0.128336173,10047.8093,75399.354,133766.505,158232.924,211267.656,282216.571
0.129471891,6430.18227,74953.5029,132975.518,157297.262,210018.389,280547.769
0.130607609,9175.15883,74509.1118,132187.12,156364.664,208773.213,278884.433
0.131743328,17660.1715,74066.2243,131401.391,155435.221,207532.25,277226.723
0.132879046,27172.9223,73624.8822,130618.403,154509.021,206295.617,275574.799
0.134014764,32791.2834,73185.126,129838.228,153586.15,205063.428,273928.81
0.135150483,34326.0318,72746.9948,129060.937,152666.689,203835.792,272288.903
0.136286201,37074.6234,72310.5259,128286.594,151750.716,202612.814,270655.219
0.137421919,48260.5291,71875.7558,127515.266,150838.308,201394.596,269027.893
0.138557638,71677.5913,71442.719,126747.012,149929.538,200181.234,267407.055
0.139693356,104153.487,71011.4489,125981.893,149024.476,198972.823,265792.829
0.140829074,137503.329,70581.9778,125219.965,148123.189,197769.453,264185.337
0.141964793,164047.725,70154.3363,124461.284,147225.741,196571.209,262584.693
0.143100511,180851.249,69728.5538,123705.9,146332.195,195378.174,260991.008
0.144236229,189831.35,69304.6587,122953.865,145442.609,194190.427,259404.386
0.145371948,194534.786,68882.6778,122205.226,144557.041,193008.044,257824.929
0.146507666,196843.332,68462.6369,121460.028,143675.544,191831.097,256252.734
0.147643384,196234.473,68044.5605,120718.316,142798.17,190659.654,254687.892
0.148779103,191564.999,67628.4721,119980.131,141924.968,189493.782,253130.491
0.149914821,183258.081,67214.3939,119245.512,141055.984,188333.542,251580.614
0.151050539,173815.581,66802.3471,118514.497,140191.264,187178.995,250038.34
0.152186258,166311.024,66392.3517,117787.121,139330.848,186030.195,248503.745
0.153321976,162241.285,65984.4267,117063.419,138474.778,184887.196,246976.899
0.154457694,160443.763,65578.59,116343.421,137623.089,183750.049,245457.869
0.155593413,157748.649,65174.8585,115627.158,136775.82,182618.8,243946.72
0.156729131,150754.585,64773.2482,114914.659,135933.001,181493.495,242443.51
0.15786485,137547.627,64373.7741,114205.949,135094.665,180374.176,240948.295
0.159000568,118472.859,63976.4501,113501.054,134260.842,179260.881,239461.128
0.160136286,95798.2625,63581.2893,112799.996,133431.559,178153.648,237982.058
0.161272005,72704.0531,63188.3039,112102.798,132606.84,177052.51,236511.131
0.162407723,52176.6741,62797.5053,111409.48,131786.711,175957.499,235048.388
